cliCod;FisJur;age;tasaeol;tasaius;debaut;score
361015;PF;53   ;[>15 años];NULL;S;8.5
361036;PF;55   ;[>15 años];NULL;S;11.8
361088;PF;>=64 ;[>15 años];NULL;S;10.8
361179;PF;61   ;[>15 años];NULL;N;12.5
361233;PJ;ND   ;[>15 años];NULL;S;6.0
361302;PF;49   ;[>15 años];NULL;N;7.5
361308;PJ;ND   ;[>15 años];NULL;N;8.0
361311;PF;47   ;[>15 años];NULL;N;10.5
361369;PF;48   ;[>15 años];NULL;N;9.5
361380;PF;47   ;[>15 años];NULL;N;10.5
361418;PF;43   ;[>15 años];NULL;N;7.8
361471;PF;45   ;[>15 años];NULL;N;7.0
361520;PJ;ND   ;[>15 años];NULL;S;7.5
361543;PF;>=64 ;[>15 años];NULL;N;5.8
361565;PF;57   ;[>15 años];NULL;N;8.0
361566;PF;56   ;[>15 años];NULL;S;12.0
361598;PJ;ND   ;[>15 años];NULL;N;7.0
361676;PF;47   ;[>15 años];NULL;N;7.0
361694;PF;50   ;[>15 años];NULL;S;13.0
361700;PF;44   ;[>15 años];NULL;N;8.0
361703;PF;49   ;[>15 años];NULL;N;9.5
361713;PJ;ND   ;[>15 años];NULL;N;7.0
361760;PJ;ND   ;[>15 años];NULL;N;8.0
361763;PF;>=64 ;[>15 años];NULL;S;11.0
361766;PF;52   ;[>15 años];NULL;S;10.0
362075;PJ;ND   ;[>15 años];NULL;S;6.5
362150;PJ;ND   ;[>15 años];NULL;N;6.0
362172;PF;56   ;[>15 años];NULL;N;10.8
362187;PF;48   ;[>15 años];NULL;N;10.5
362188;PF;44   ;[>15 años];NULL;N;9.5
362229;PF;44   ;[>15 años];NULL;N;10.0
362248;PJ;ND   ;[>15 años];NULL;N;4.3
362260;PJ;ND   ;[>15 años];NULL;N;8.5
362264;PJ;ND   ;[>15 años];NULL;N;8.0
362265;PJ;ND   ;[>15 años];NULL;N;6.8
362285;PF;49   ;[>15 años];NULL;N;6.5
362311;PJ;ND   ;[>15 años];NULL;N;9.5
362316;PF;49   ;[>15 años];NULL;S;8.0
362328;PF;45   ;[>15 años];NULL;S;9.0
362349;PJ;ND   ;[>15 años];NULL;S;8.0
362386;PF;40   ;[>15 años];NULL;N;8.5
362391;PJ;ND   ;[>15 años];NULL;N;8.0
362408;PF;44   ;[>15 años];NULL;N;8.8
362428;PF;41   ;[>15 años];NULL;N;11.5
362445;PF;>=64 ;[>15 años];NULL;N;7.8
362450;PF;43   ;[15 años];NULL;S;9.0
362591;PJ;ND   ;[>15 años];NULL;N;8.5
362748;PF;43   ;[>15 años];NULL;N;8.8
362774;PF;55   ;[>15 años];NULL;S;7.5
362870;PF;55   ;[>15 años];NULL;N;9.5
362891;PF;45   ;[>15 años];NULL;N;10.5
363015;PF;55   ;[>15 años];NULL;N;7.3
363032;PF;49   ;[>15 años];NULL;N;7.5
363048;PF;48   ;[>15 años];NULL;N;9.5
363053;PF;44   ;[>15 años];NULL;S;11.5
363060;PF;44   ;[>15 años];NULL;N;7.0
363148;PJ;ND   ;[>15 años];NULL;N;6.7
363184;PF;49   ;[>15 años];NULL;N;9.0
363209;PF;61   ;[>15 años];NULL;S;15.3
363284;PF;58   ;[>15 años];NULL;N;9.5
363322;PF;49   ;[>15 años];NULL;N;7.5
363335;PJ;ND   ;[>15 años];NULL;N;8.5
363355;PF;53   ;[>15 años];NULL;N;11.3
363392;PF;>=64 ;[>15 años];NULL;S;9.5
363408;PF;61   ;[>15 años];NULL;N;9.5
363493;PF;>=64 ;[>15 años];NULL;N;6.8
363494;PF;42   ;[>15 años];NULL;S;9.3
363526;PF;58   ;[>15 años];NULL;S;10.3
363544;PF;44   ;[>15 años];NULL;N;7.8
363564;PF;55   ;[>15 años];NULL;N;9.5
363629;PF;>=64 ;[>15 años];NULL;N;8.8
363638;PJ;ND   ;[>15 años];NULL;N;6.5
363649;PJ;ND   ;[>15 años];NULL;N;6.5
363658;PF;42   ;[>15 años];NULL;S;11.5
363718;PF;42   ;[>15 años];NULL;N;10.5
363760;PF;60   ;[>15 años];NULL;N;7.5
363784;PF;45   ;[>15 años];NULL;N;7.0
363811;PJ;ND   ;[>15 años];NULL;N;7.5
363816;PJ;ND   ;[>15 años];NULL;N;9.0
363826;PF;>=64 ;[>15 años];NULL;S;10.8
363862;PJ;ND   ;[>15 años];NULL;N;8.5
363885;PF;55   ;[11 años];NULL;N;13.0
363890;PJ;ND   ;[>15 años];NULL;N;7.0
363912;PJ;ND   ;[>15 años];NULL;N;8.5
363940;SC;ND   ;[>15 años];NULL;N;10.0
363960;PF;45   ;[>15 años];NULL;N;10.5
363963;PJ;ND   ;[>15 años];NULL;N;10.0
364023;PF;49   ;[>15 años];NULL;N;7.6
364058;PF;56   ;[>15 años];NULL;S;11.0
364078;PF;49   ;[>15 años];NULL;N;7.5
364272;PF;48   ;[>15 años];NULL;S;7.5
364320;PF;57   ;[12 años];NULL;N;10.0
364335;PF;47   ;[>15 años];NULL;N;9.5
364384;PJ;ND   ;[>15 años];NULL;N;6.7
364488;PJ;ND   ;[>15 años];NULL;N;8.0
364492;PF;39   ;[>15 años];NULL;N;10.0
364511;PF;>=64 ;[>15 años];NULL;N;8.0
364576;PF;58   ;[>15 años];NULL;S;10.3
364663;PF;44   ;[>15 años];NULL;N;9.5
364838;PF;49   ;[>15 años];NULL;N;10.5
364849;PF;47   ;[6 años];NULL;N;12.5
365020;PF;>=64 ;[>15 años];NULL;N;8.5
365054;PF;43   ;[>15 años];NULL;S;7.5
365072;PJ;ND   ;[>15 años];NULL;N;8.5
365074;PF;44   ;[>15 años];NULL;N;9.5
365113;PJ;ND   ;[>15 años];NULL;N;6.8
365274;PJ;ND   ;[>15 años];NULL;N;6.0
365307;PJ;ND   ;[>15 años];NULL;N;4.5
365310;PJ;ND   ;[>15 años];NULL;N;6.0
365348;PF;56   ;[>15 años];NULL;N;10.5
365356;PF;55   ;[>15 años];NULL;N;10.0
365386;PF;49   ;[>15 años];NULL;S;11.5
365433;PF;55   ;[>15 años];NULL;S;10.5
365435;PJ;ND   ;[>15 años];NULL;N;6.7
365443;PJ;ND   ;[>15 años];NULL;N;6.3
365458;PF;>=64 ;[>15 años];NULL;S;10.0
365467;PF;>=64 ;[>15 años];NULL;N;9.0
365469;PF;54   ;[>15 años];NULL;N;10.5
365473;PJ;ND   ;[>15 años];NULL;N;6.5
365537;PF;56   ;[>15 años];NULL;N;10.0
365563;PF;58   ;[>15 años];NULL;N;10.0
365587;PJ;ND   ;[>15 años];NULL;S;8.5
365689;PJ;ND   ;[15 años];NULL;S;10.5
365733;PF;>=64 ;[>15 años];NULL;S;13.7
365776;PF;53   ;[>15 años];NULL;N;8.0
365800;PF;49   ;[>15 años];NULL;S;12.0
365821;PJ;ND   ;[>15 años];NULL;N;7.5
365837;PF;<=25 ;[>15 años];NULL;N;7.0
365881;PF;>=64 ;[>15 años];NULL;N;9.5
366080;PJ;ND   ;[>15 años];NULL;N;9.0
366133;PF;49   ;[>15 años];NULL;N;9.0
366174;PF;48   ;[>15 años];NULL;S;12.5
366269;SC;ND   ;[>15 años];NULL;N;7.5
366582;PF;49   ;[>15 años];NULL;N;7.5
366635;PF;<=25 ;[>15 años];NULL;S;8.0
366701;PJ;ND   ;[>15 años];NULL;S;10.5
366716;PF;27   ;[>15 años];NULL;N;10.0
366734;PF;50   ;[>15 años];NULL;S;7.5
366746;PF;>=64 ;[>15 años];NULL;N;9.6
366751;PJ;ND   ;[>15 años];NULL;N;10.0
366834;PF;58   ;[>15 años];NULL;S;11.5
366836;PF;45   ;[>15 años];NULL;N;7.8
366853;PF;54   ;[>15 años];NULL;S;15.5
366873;PJ;ND   ;[>15 años];[10 años];N;8.8
366879;PF;>=64 ;[>15 años];NULL;N;7.0
366885;PF;56   ;[>15 años];NULL;S;10.0
366941;PF;45   ;[>15 años];NULL;N;7.0
366944;PJ;ND   ;[>15 años];NULL;S;7.5
366945;PJ;ND   ;[3 años];NULL;S;11.0
366978;PF;59   ;[>15 años];NULL;N;10.0
366985;PJ;ND   ;[>15 años];NULL;N;8.5
366999;PJ;ND   ;[>15 años];NULL;N;4.5
367084;PJ;ND   ;[>15 años];NULL;N;6.5
367122;PJ;ND   ;[>15 años];NULL;S;9.0
367154;PF;>=64 ;[>15 años];NULL;N;9.0
367182;PF;59   ;[>15 años];NULL;N;7.0
367236;PJ;ND   ;[>15 años];[10 años];N;10.2
367242;ND;ND   ;[>15 años];NULL;S;10.0
367253;PJ;ND   ;[>15 años];NULL;N;8.0
367256;PJ;ND   ;[>15 años];NULL;N;6.5
367316;PF;61   ;[>15 años];NULL;N;7.0
367319;PF;>=64 ;[>15 años];NULL;S;7.8
367365;PF;>=64 ;[>15 años];NULL;N;11.0
367372;PF;37   ;[>15 años];NULL;N;9.0
367390;PF;>=64 ;[>15 años];NULL;N;9.0
367407;PJ;ND   ;[>15 años];NULL;N;6.8
367446;PF;44   ;[>15 años];NULL;S;10.5
367516;PF;>=64 ;[>15 años];NULL;S;10.0
367536;PJ;ND   ;[>15 años];NULL;N;8.5
367583;PF;58   ;[>15 años];NULL;N;10.0
367609;PJ;ND   ;[>15 años];NULL;N;6.0
367634;PJ;ND   ;[>15 años];NULL;N;5.7
367692;PJ;ND   ;[>15 años];NULL;N;8.3
367701;PF;47   ;[>15 años];NULL;S;9.0
367717;PJ;ND   ;[>15 años];NULL;S;7.0
367718;PF;43   ;[>15 años];NULL;N;7.0
367730;PJ;ND   ;[>15 años];NULL;N;8.9
367772;PJ;ND   ;[>15 años];NULL;N;10.0
367774;PJ;ND   ;[>15 años];NULL;N;6.5
367807;PJ;ND   ;[>15 años];NULL;N;6.5
367868;PJ;ND   ;[>15 años];NULL;N;5.6
367899;PF;45   ;[>15 años];NULL;N;6.3
367909;PF;50   ;[>15 años];NULL;S;9.0
367946;PF;53   ;[>15 años];NULL;N;7.0
367977;PF;54   ;[>15 años];NULL;S;12.0
368007;PF;56   ;[>15 años];NULL;N;8.0
368093;PF;54   ;[>15 años];NULL;N;8.5
368107;PF;49   ;[>15 años];NULL;S;11.5
368144;PJ;ND   ;[>15 años];NULL;N;8.0
368149;PJ;ND   ;[>15 años];[6 años];N;12.0
368254;PF;54   ;[>15 años];NULL;N;11.8
368255;PF;47   ;[>15 años];NULL;S;9.3
368281;PF;>=64 ;[>15 años];NULL;N;8.0
368282;PF;>=64 ;[>15 años];NULL;S;9.0
368291;PF;50   ;[>15 años];NULL;S;10.5
368386;PJ;ND   ;[>15 años];NULL;N;6.0
368417;PF;59   ;[>15 años];NULL;S;8.0
368419;PJ;ND   ;[>15 años];NULL;N;6.8
368431;PF;>=64 ;[>15 años];NULL;N;6.5
368493;PF;58   ;[>15 años];NULL;S;13.5
368534;PJ;ND   ;[>15 años];NULL;N;6.3
368582;PJ;ND   ;[>15 años];NULL;N;8.5
368661;PF;48   ;[>15 años];NULL;N;7.5
368703;PJ;ND   ;[>15 años];NULL;N;10.0
368753;PF;>=64 ;[>15 años];NULL;N;9.5
368840;PJ;ND   ;[>15 años];NULL;N;10.0
368905;PF;49   ;[>15 años];NULL;N;7.5
368932;PJ;ND   ;[>15 años];NULL;S;12.0
369222;PF;>=64 ;[>15 años];NULL;S;6.0
369225;PJ;ND   ;[>15 años];NULL;N;6.5
369256;PF;>=64 ;[>15 años];NULL;N;10.5
369301;PF;53   ;[>15 años];NULL;N;8.5
369344;PF;49   ;[>15 años];NULL;N;10.0
369392;PF;49   ;[>15 años];NULL;S;8.5
369420;PF;47   ;[>15 años];NULL;N;10.0
369447;PJ;ND   ;[>15 años];NULL;N;9.0
369463;PJ;ND   ;[>15 años];NULL;N;6.5
369539;PJ;ND   ;[>15 años];NULL;N;10.5
369544;PF;>=64 ;[>15 años];NULL;N;9.0
369575;PJ;ND   ;[>15 años];NULL;N;10.5
369595;PF;48   ;[>15 años];NULL;N;9.5
369727;PF;>=64 ;[>15 años];NULL;S;13.5
369752;PF;>=64 ;[>15 años];NULL;N;7.5
369795;PF;>=64 ;[>15 años];NULL;S;10.5
369799;PF;52   ;[>15 años];NULL;N;10.0
369809;PF;45   ;[14 años];NULL;N;6.5
369908;PF;60   ;[>15 años];NULL;N;8.0
369948;PF;54   ;[>15 años];NULL;S;8.3
370033;PF;38   ;[>15 años];NULL;N;8.5
370099;PJ;ND   ;[>15 años];NULL;N;6.7
370100;PF;43   ;[>15 años];NULL;N;10.9
370114;PJ;ND   ;[>15 años];NULL;N;9.3
370169;PF;42   ;[>15 años];NULL;N;7.0
370170;PF;43   ;[>15 años];NULL;S;10.0
370174;PF;43   ;[>15 años];NULL;N;6.8
370175;PF;43   ;[>15 años];NULL;S;15.0
370254;PJ;ND   ;[>15 años];NULL;N;8.8
370260;PJ;ND   ;[>15 años];NULL;N;10.5
370261;PJ;ND   ;[>15 años];NULL;N;7.0
370345;PF;45   ;[>15 años];NULL;N;7.3
370400;PF;54   ;[>15 años];NULL;N;9.8
370439;PF;48   ;[15 años];NULL;S;8.5
370452;PJ;ND   ;[>15 años];NULL;N;6.8
370455;PF;>=64 ;[>15 años];NULL;S;7.5
370457;PJ;ND   ;[>15 años];NULL;N;8.0
370553;PJ;ND   ;[>15 años];NULL;N;10.5
370560;PF;42   ;[>15 años];NULL;N;7.5
370579;PF;55   ;[>15 años];NULL;S;9.0
370599;PF;52   ;[>15 años];NULL;N;9.5
370620;PJ;ND   ;[>15 años];NULL;N;8.6
370630;PF;56   ;[>15 años];NULL;S;16.4
370663;PJ;ND   ;[>15 años];NULL;S;5.5
370666;PF;43   ;[>15 años];NULL;S;8.5
370685;PJ;ND   ;[>15 años];NULL;N;10.3
370722;PF;48   ;[>15 años];NULL;S;11.5
370741;PF;56   ;[>15 años];NULL;N;7.5
370766;PF;49   ;[>15 años];NULL;N;7.0
370774;PF;58   ;[>15 años];NULL;S;8.0
370805;PF;42   ;[>15 años];NULL;S;9.0
370848;PF;41   ;[>15 años];NULL;S;8.0
370902;PF;48   ;[>15 años];NULL;N;7.5
370909;PJ;ND   ;[>15 años];NULL;N;10.5
370996;PJ;ND   ;[>15 años];NULL;S;7.0
371084;PJ;ND   ;[>15 años];NULL;N;7.5
371152;PF;54   ;[>15 años];NULL;N;9.5
371168;PF;40   ;[>15 años];NULL;N;14.5
371209;PJ;ND   ;[>15 años];[10 años];N;7.8
371285;PF;56   ;[>15 años];NULL;N;11.5
371304;PF;42   ;[>15 años];NULL;N;11.4
371329;PF;>=64 ;[>15 años];NULL;S;8.0
371350;PJ;ND   ;[>15 años];NULL;N;6.5
371351;PJ;ND   ;[>15 años];NULL;N;7.5
371482;PF;>=64 ;[>15 años];NULL;N;6.5
371501;PF;61   ;[8 años];NULL;S;10.5
371537;PF;>=64 ;[>15 años];NULL;S;9.5
371549;PF;54   ;[>15 años];NULL;S;9.0
371571;PF;61   ;[>15 años];NULL;N;10.5
371580;PF;60   ;[>15 años];NULL;S;11.0
371582;PJ;ND   ;[>15 años];NULL;S;9.3
371592;PF;60   ;[>15 años];NULL;S;9.0
371598;PF;>=64 ;[>15 años];NULL;S;9.8
371654;PJ;ND   ;[>15 años];NULL;N;5.8
371720;PF;48   ;[>15 años];NULL;N;9.0
371732;PF;>=64 ;[>15 años];NULL;N;8.0
371762;PF;<=25 ;[>15 años];NULL;N;9.0
371853;PF;47   ;[13 años];NULL;S;8.0
371964;PJ;ND   ;[>15 años];NULL;N;10.8
371999;PF;54   ;[11 años];NULL;N;11.0
372001;PJ;ND   ;[>15 años];NULL;N;8.0
372009;PF;44   ;[>15 años];NULL;N;7.5
372016;PF;>=64 ;[>15 años];NULL;N;7.0
372044;PF;43   ;[>15 años];NULL;N;9.0
372118;PJ;ND   ;[>15 años];NULL;S;9.0
372143;PF;>=64 ;[>15 años];NULL;S;8.0
372148;PF;42   ;[>15 años];NULL;N;8.7
372216;PJ;ND   ;[>15 años];NULL;N;6.0
372234;PF;45   ;[>15 años];NULL;N;9.0
372260;PJ;ND   ;[>15 años];NULL;N;6.5
372261;PJ;ND   ;[>15 años];NULL;N;8.5
372270;PF;50   ;[>15 años];NULL;S;8.3
372338;PF;49   ;[>15 años];NULL;S;10.0
372350;PJ;ND   ;[>15 años];NULL;N;8.5
372360;PJ;ND   ;[>15 años];NULL;N;8.0
372384;PF;41   ;[>15 años];NULL;N;8.0
372410;PF;55   ;[>15 años];NULL;N;8.3
372426;PF;57   ;[>15 años];NULL;N;8.5
372432;PJ;ND   ;[>15 años];NULL;S;10.0
372453;PF;>=64 ;[>15 años];NULL;S;9.5
372462;PF;42   ;[>15 años];NULL;N;9.8
372588;PF;43   ;[>15 años];NULL;N;9.5
372639;PJ;ND   ;[>15 años];NULL;N;9.0
372657;PF;>=64 ;[>15 años];NULL;S;10.8
372667;PF;54   ;[13 años];NULL;S;10.0
372669;PF;60   ;[>15 años];NULL;S;13.3
372765;PJ;ND   ;[>15 años];NULL;N;8.5
372846;PJ;ND   ;[>15 años];NULL;N;10.3
372880;PF;60   ;[>15 años];NULL;N;8.5
372896;PF;>=64 ;[>15 años];NULL;N;11.5
372903;PF;43   ;[>15 años];NULL;N;7.8
372925;PF;57   ;[>15 años];NULL;S;11.0
372958;PF;60   ;[>15 años];NULL;N;8.5
373010;PF;42   ;[>15 años];NULL;N;9.5
373080;PJ;ND   ;[>15 años];NULL;N;10.3
373100;PJ;ND   ;[>15 años];NULL;N;10.5
373117;PJ;ND   ;[>15 años];NULL;N;7.0
373240;PF;61   ;[>15 años];NULL;N;11.5
373297;PJ;ND   ;[4 años];NULL;N;11.5
373339;PF;<=25 ;[>15 años];NULL;N;6.0
373398;PF;>=64 ;[>15 años];NULL;N;6.5
373468;PJ;ND   ;[>15 años];NULL;N;8.8
373469;PJ;ND   ;[>15 años];NULL;N;7.0
373475;PF;49   ;[>15 años];NULL;S;8.0
373559;PJ;ND   ;[>15 años];NULL;N;6.0
373564;PF;49   ;[>15 años];NULL;N;7.5
373662;PF;>=64 ;[>15 años];NULL;N;10.5
373668;PF;58   ;[>15 años];NULL;S;11.5
373671;PJ;ND   ;[>15 años];NULL;N;9.5
373693;PF;60   ;[>15 años];NULL;N;7.5
373725;PJ;ND   ;[>15 años];NULL;N;8.7
373753;PJ;ND   ;[>15 años];NULL;N;8.8
373763;PJ;ND   ;[>15 años];NULL;N;6.5
373771;PF;>=64 ;[>15 años];NULL;N;10.0
373854;PJ;ND   ;[>15 años];NULL;N;5.0
373888;PF;41   ;[>15 años];NULL;S;11.5
373962;PJ;ND   ;[>15 años];NULL;N;8.0
373980;PJ;ND   ;[>15 años];NULL;N;6.5
374064;PJ;ND   ;[>15 años];NULL;N;10.5
374121;PJ;ND   ;[>15 años];NULL;S;12.7
374128;PF;49   ;[>15 años];NULL;S;10.5
374132;PJ;ND   ;[>15 años];NULL;N;8.8
374161;PF;49   ;[>15 años];NULL;N;10.5
374225;PF;43   ;[>15 años];NULL;N;8.5
374238;PJ;ND   ;[>15 años];NULL;N;10.0
374262;PF;49   ;[>15 años];NULL;N;9.8
374274;PJ;ND   ;[>15 años];NULL;N;8.8
374304;PJ;ND   ;[>15 años];NULL;N;7.0
374375;PF;>=64 ;[>15 años];NULL;N;9.5
374393;PJ;ND   ;[>15 años];NULL;N;8.0
374407;PJ;ND   ;[>15 años];NULL;N;8.8
374455;PF;50   ;[>15 años];NULL;N;7.0
374471;PF;48   ;[>15 años];NULL;S;11.5
374502;PF;57   ;[>15 años];NULL;N;9.3
374581;PJ;ND   ;[>15 años];NULL;N;6.7
374589;PF;43   ;[>15 años];NULL;N;9.0
374679;PF;53   ;[>15 años];NULL;N;7.8
374706;PF;>=64 ;[>15 años];NULL;N;9.0
374733;PF;>=64 ;[>15 años];NULL;S;9.2
374764;PF;60   ;[4 años];NULL;S;13.0
374849;PF;58   ;[>15 años];NULL;S;13.5
374873;PJ;ND   ;[>15 años];NULL;N;10.0
374917;PF;49   ;[>15 años];NULL;N;8.5
374952;PF;43   ;[>15 años];NULL;S;10.5
374956;PF;57   ;[>15 años];NULL;N;10.5
374961;PJ;ND   ;[>15 años];NULL;N;9.5
375029;PF;53   ;[>15 años];NULL;N;10.0
375052;PF;53   ;[>15 años];NULL;S;11.0
375057;PF;60   ;[>15 años];NULL;S;11.0
375089;ND;ND   ;[>15 años];NULL;N;8.5
375118;PJ;ND   ;[>15 años];NULL;N;6.8
375135;PF;50   ;[>15 años];NULL;N;7.5
375140;PF;42   ;[>15 años];NULL;S;8.0
375227;PF;45   ;[>15 años];NULL;S;9.0
375249;PF;47   ;[>15 años];NULL;S;6.5
375327;PF;55   ;[>15 años];NULL;N;10.0
375413;PF;49   ;[>15 años];NULL;S;12.5
375470;PF;58   ;[>15 años];NULL;S;11.5
375518;PJ;ND   ;[>15 años];NULL;N;10.5
375526;PF;>=64 ;[>15 años];NULL;N;15.0
375533;PF;58   ;[>15 años];NULL;N;8.7
375562;PF;54   ;[>15 años];NULL;N;8.5
375583;PF;54   ;[>15 años];NULL;N;8.0
375609;PF;61   ;[>15 años];NULL;N;8.0
375626;PF;53   ;[14 años];NULL;N;6.5
375710;PF;47   ;[>15 años];NULL;N;9.0
375730;PJ;ND   ;[>15 años];NULL;N;6.0
375739;PF;54   ;[>15 años];NULL;S;8.5
375742;PF;48   ;[>15 años];NULL;N;7.5
375745;PF;56   ;[>15 años];NULL;S;11.0
375796;PF;57   ;[15 años];NULL;S;9.0
375798;PF;53   ;[>15 años];NULL;S;19.4
375936;PJ;ND   ;[>15 años];NULL;N;6.3
375951;PF;>=64 ;[>15 años];NULL;N;7.7
375997;PF;47   ;[>15 años];NULL;N;7.8
376015;PF;45   ;[>15 años];NULL;N;9.5
376054;PJ;ND   ;[14 años];NULL;N;12.0
376065;PF;>=64 ;[>15 años];NULL;S;11.8
376068;PJ;ND   ;[4 años];NULL;N;13.5
376105;PJ;ND   ;[>15 años];NULL;N;6.5
376138;PF;58   ;[>15 años];NULL;S;10.5
376154;PF;48   ;[>15 años];NULL;N;7.0
376172;PF;45   ;[>15 años];NULL;S;15.0
376187;PF;58   ;[>15 años];NULL;S;9.5
376199;PF;55   ;[>15 años];NULL;N;10.0
376216;PF;40   ;[>15 años];NULL;N;11.5
376239;PF;48   ;[>15 años];NULL;N;9.5
376338;PF;>=64 ;[>15 años];NULL;N;9.5
376358;PF;47   ;[11 años];NULL;N;12.9
376385;PF;55   ;[>15 años];NULL;S;12.0
376386;PJ;ND   ;[>15 años];NULL;N;8.5
376462;PF;50   ;[>15 años];NULL;N;7.3
376481;PF;42   ;[>15 años];NULL;N;9.0
376549;PF;54   ;[>15 años];NULL;N;7.5
376599;PJ;ND   ;[>15 años];NULL;N;5.5
376682;PF;49   ;[>15 años];NULL;N;8.0
376699;PF;58   ;[>15 años];NULL;S;9.5
376722;PF;>=64 ;[>15 años];NULL;N;5.5
376740;PF;49   ;[>15 años];NULL;N;7.0
376755;PF;48   ;[>15 años];NULL;S;10.0
376767;PJ;ND   ;[>15 años];NULL;N;8.0
376770;PF;50   ;[>15 años];NULL;N;9.0
376813;PF;>=64 ;[>15 años];NULL;S;9.0
376835;PF;49   ;[>15 años];NULL;N;9.5
376854;PF;59   ;[>15 años];[4 años];S;12.5
376900;PF;48   ;[>15 años];NULL;S;8.5
376904;PJ;ND   ;[>15 años];NULL;N;6.8
376928;PF;47   ;[11 años];NULL;S;12.0
376932;PJ;ND   ;[>15 años];NULL;N;7.0
377002;PJ;ND   ;[>15 años];NULL;N;6.5
377040;PJ;ND   ;[>15 años];NULL;N;6.8
377100;PF;59   ;[>15 años];NULL;N;10.0
377130;PF;49   ;[>15 años];NULL;N;8.5
377174;PF;54   ;[>15 años];NULL;N;10.0
377246;PF;>=64 ;[>15 años];NULL;S;9.0
377313;PF;59   ;[>15 años];NULL;N;8.5
377371;PF;50   ;[>15 años];NULL;S;10.0
377414;PF;>=64 ;[>15 años];NULL;N;10.3
377450;PF;>=64 ;[>15 años];NULL;N;9.0
377516;PJ;ND   ;[>15 años];NULL;N;6.0
377544;PJ;ND   ;[>15 años];NULL;N;7.0
377550;PF;>=64 ;[>15 años];NULL;N;9.5
377553;PF;43   ;[14 años];NULL;S;11.5
377584;PF;>=64 ;[>15 años];NULL;N;10.3
377680;PF;59   ;[>15 años];NULL;N;12.5
377693;PF;53   ;[>15 años];NULL;N;12.0
377702;PF;61   ;[>15 años];NULL;N;9.0
377707;PF;>=64 ;[>15 años];NULL;N;6.5
377713;PF;61   ;[>15 años];NULL;N;7.5
377721;PF;53   ;[>15 años];NULL;N;7.8
377745;PF;45   ;[>15 años];NULL;N;7.5
377754;PJ;ND   ;[>15 años];NULL;N;6.0
377783;PF;>=64 ;[>15 años];NULL;N;8.0
377789;PJ;ND   ;[>15 años];NULL;S;8.0
377841;PF;55   ;[15 años];NULL;S;12.0
377848;PF;37   ;[>15 años];NULL;S;10.7
377871;PF;56   ;[>15 años];NULL;N;9.5
377876;PF;56   ;[>15 años];NULL;S;9.5
377896;PF;>=64 ;[>15 años];NULL;N;8.5
377907;PF;>=64 ;[>15 años];NULL;N;7.8
377952;PF;>=64 ;[>15 años];NULL;N;7.5
377995;PJ;ND   ;[>15 años];NULL;N;5.8
378006;PJ;ND   ;[>15 años];NULL;N;8.5
378035;PF;32   ;[>15 años];NULL;S;11.5
378104;PF;48   ;[>15 años];NULL;N;6.3
378115;PF;>=64 ;[>15 años];NULL;N;7.5
378158;PJ;ND   ;[>15 años];NULL;N;11.3
378161;PJ;ND   ;[>15 años];NULL;S;7.5
378177;PF;59   ;[>15 años];NULL;N;10.0
378205;PF;47   ;[>15 años];NULL;N;9.9
378209;PF;58   ;[>15 años];NULL;S;9.0
378211;PF;59   ;[>15 años];NULL;S;9.0
378245;PF;60   ;[>15 años];NULL;N;9.5
378266;PF;48   ;[>15 años];NULL;S;8.8
378277;PF;>=64 ;[>15 años];NULL;N;9.0
378295;PF;61   ;[>15 años];NULL;S;13.8
378315;PF;>=64 ;[>15 años];NULL;S;8.0
378337;PF;<=25 ;[>15 años];NULL;N;8.5
378352;PF;>=64 ;[>15 años];NULL;N;9.0
378367;PJ;ND   ;[>15 años];NULL;S;10.0
378381;PF;45   ;[>15 años];NULL;S;7.0
378388;PJ;ND   ;[>15 años];NULL;N;6.5
378389;PF;59   ;[>15 años];NULL;N;10.3
378401;PJ;ND   ;[>15 años];NULL;N;10.0
378403;PF;60   ;[>15 años];NULL;N;13.5
378404;PF;49   ;[>15 años];NULL;N;9.0
378497;PF;>=64 ;[>15 años];NULL;N;7.0
378552;PF;48   ;[>15 años];NULL;N;7.0
378562;PF;43   ;[>15 años];NULL;S;9.0
378573;PF;57   ;[>15 años];NULL;N;8.8
378578;PF;58   ;[11 años];NULL;N;10.0
378580;PF;59   ;[>15 años];NULL;N;10.8
378631;PF;59   ;[>15 años];NULL;N;8.5
378641;PF;49   ;[>15 años];NULL;S;8.0
378658;PF;41   ;[>15 años];NULL;S;7.0
378665;PF;49   ;[>15 años];NULL;S;7.0
378704;PJ;ND   ;[>15 años];NULL;N;7.5
378740;PJ;ND   ;[>15 años];NULL;S;9.5
378769;PF;57   ;[>15 años];NULL;S;10.5
378807;PF;>=64 ;[>15 años];NULL;N;7.5
378810;PJ;ND   ;[>15 años];NULL;N;6.0
378826;PJ;ND   ;[>15 años];NULL;N;7.0
378838;PF;>=64 ;[>15 años];NULL;S;11.0
378900;PF;42   ;[>15 años];NULL;S;11.5
378914;PJ;ND   ;[>15 años];NULL;S;10.0
378941;PF;40   ;[12 años];NULL;N;13.7
378958;PJ;ND   ;[>15 años];NULL;N;8.8
378991;PF;47   ;[>15 años];NULL;S;11.5
379015;PJ;ND   ;[>15 años];NULL;N;8.5
379025;PF;50   ;[>15 años];NULL;N;9.3
379031;PF;44   ;[>15 años];NULL;N;7.0
